samningur_id,contract_id,felag_id,felag,atvinnurekandi,markadur,heildarsamtok,samningur_fra,samningur_til,gildir_fra,tegund,prosenta,kronur,a_vid,artal_stada,heimild,skjal,tilvitnun
1276,rsi_norurorka_fdbb12,13,RSÍ,Norðurorka,opinber,ASÍ,2019-07-01,2022-11-01,2021-01-01,krónutala,,24000,launatafla,úr texta,rikissattasemjari,samningur_879.txt,": Um kaup 21. Laun 2.1.1. Launatafla sjá meðfylgjandi fylgiskjal 2.1.2. Launahækkanir Laun og kjaratengdir liðir hækka sem hér segir á samningstímanum: 1.júlí 2019 17.000 kr. 1.apríl 2020 24.000 kr. 1.janúar 2021 24.000 kr. ) / gb lat 1. janúar 2022 25.000 kr, 2.1.3. Starfsaldurshækkanir. Þrep í launatöflu eru 5. 1. Byrjunarlaun 2. Eftir 1 ár 3. Eftir"
2171,kt_4404721099_4801040040,13,RSÍ,Félag atvinnurekenda,almennur,ASÍ,2019-05-21,2022-11-01,2021-01-01,krónutala,,15750,almenn laun,úr texta,rikissattasemjari,samningur_352.txt,"formi krónutöluhækkana á mánaðarlaun. Með mánaðarlaunum er átt við föst mánaðarlaun fyrir dagvinnu. Almenn hækkun mánaðarlauna fyrir fullt starf 1. apríl 2019: 17.000 kr. 1. apríl 2020: (18.000 kr. 1. janúar 2021: 15.750 kr. 1. janúar 2022: 17.250 kr. Kjaratengdir liðir kjarasamninga hækka um 2,5% á sömu dagsetningum, nema um annað hafi verið"
2142,kt_4404721099_4412070850,13,RSÍ,Bændasamtök Íslands,,ASÍ,2019-04-03,2022-11-01,2021-01-01,krónutala,,15750,almenn laun,úr texta,rikissattasemjari,samningur_162.txt,i en kveðið er á um í samningi þessum. Þar með talið almennar launabreytingar. Almenn hækkun á mánaðarlaunum fyrir fullt starf „1. apríl 2019 17.000 kr. á mánuði „1. apríl 2020 18.000 kr. á mánuði „1.janúar 2021 15.750 kr. á mánuði „1.janúar 2022 17.250 kr. á mánuði 15. gr. Gildistími Samningur þessi gildir frá 3. apríl 2019 til 31. mars 2023 og fel
1341,kt_4404721099_5502930179,13,RSÍ,"Ríkissjóður, SNR",opinber,ASÍ,2019-04-01,2023-03-01,2021-01-01,krónutala,,15750,launatafla,úr texta,rikissattasemjari,samningur_965.txt,felst og fellur þá úr gildi án frekari fyrirvara. 2. gr. Launahækkanir Laun samkvæmt grein 1.1.1 hækki sem hér segir: 1. apríl 2019: Laun hækka um 17.000 kr. 1. apríl 2020: Laun hækka um 18.000 kr. 1.janúar 2021: Laun hækka um 15.750 kr. 1.janúar 2022: Laun hækka um 17.250 kr. Sjá meðfylgjandi launatöflur í fylgiskjali 2. 3. gr. Önnur laun er starfinu fy
1322,kt_4404721099_5210043240,13,RSÍ,Síminn hf.,almennur,ASÍ,2019-04-01,2022-11-01,2021-01-01,krónutala,,15750,kauptaxtar,úr texta,rikissattasemjari,samningur_933.txt,"r sbr. fylgiskjal 1. Launataxtar gilda frá 1. apríl 2019, 1. apríl 2020 1. janúar 2021 og 1. janúar 2022. Almennar launahækkanir á samningstímanum: 1. apríl 2019 17.000 kr. 1. apríl 2020 18.000 kr. 1. janúar 2021 15.750 kr 1. janúar 2022 17.250 kr. Kjaratengdir liðir hækka um 2,5% á sömu dagssetningum nema um annað hafi verið samið. 3.gr."
533,kt_4404721099_5502696649,13,RSÍ,Reykjavíkurborg,opinber,ASÍ,2019-04-01,2023-03-01,2021-01-01,krónutala,,24000,launatafla,úr texta,rikissattasemjari,samningur_1032.txt,"rfarandi breytingum á samningstímanum: 1. apríl 2019 hækka laun um kr. 17.000, launatafla 1. 1. apríl 2020 hækka laun um kr. 24.000 samhliða breyttri tengingu starfsmats við launatöflu, launatafla 2. 1. Janúar 2021 hækka laun um kr. 24.000, launatafla 3 1. Janúar 2022 hækka laun um kr. 25.000, launatafla 4 Lágmarkslaun fyrir fullt starf, fullar 173,33 unnar stundir á mánu"
1257,kt_5210693729_5502930179,25,SGS,"Ríkissjóður, SNR",opinber,ASÍ,2019-04-01,2023-03-01,2021-01-01,krónutala,,24000,launatafla,úr texta,rikissattasemjari,samningur_845.txt,em í samkomulagi þessu felst og fellur þá úr gildi án frekari fyrirvara. 2. gr. Launahækkanir Laun samkvæmt grein 1.1.1 hækki sem hér segir: 1. apríl 2019: Laun hækka um 17.000 kr. 1. apríl 2020: Laun hækka um 24.000 kr. fyrir launaflokka 1-17 og um 18.000 kr. fyrir hærri launaflokka. 1.janúar 2021: Nýlaunatafla tekur gildi. 1.janúar 2022: Laun hækka um 17.250 kr. Sjá launatöflur í fylgiskjali 3. 
572,kt_5210693729_6305943659,25,SGS,"Samtök atvinnulífsins, SA",almennur,ASÍ,2019-04-01,2022-11-01,2021-01-01,krónutala,,15750,kauptaxtar,úr texta,rikissattasemjari,samningur_1118.txt,"ormi krónutöluhækkana á mánaðarlaun. Með mánaðarlaunum er átt við föst mánaðarlaun fyrir dagvinnu. Almenn hækkun mánaðarlauna fyrir fullt starf 1. apríl 2019: 17.000 kr. 1. apríl 2020: 18.000 kr. 1. janúar 2021: 15.750 kr. 1. janúar 2022: 17.250 kr. Kauptaxtar Kauptaxtar hækka sérstaklega, sbr. fylgiskjöl með hlutaðeigandi kjarasamningum."
572,kt_5210693729_6305943659,25,SGS,"Samtök atvinnulífsins, SA",almennur,ASÍ,2019-04-01,2022-11-01,2021-01-01,krónutala,,24000,kauptaxtar,úr texta,rikissattasemjari,samningur_1118.txt,"janúar 2021: 15.750 kr. 1. janúar 2022: 17.250 kr. Kauptaxtar Kauptaxtar hækka sérstaklega, sbr. fylgiskjöl með hlutaðeigandi kjarasamningum. 1. apríl 2019: 17.000 kr. 1. apríl 2020: 24.000 kr. 1. janúar 2021: 24.000 kr. 1. janúar 2022: 25.000 kr. Ki ir liði Kjaratengdir liðir kjarasamninga hækka um 2,5% á sömu dagsetningum, nema um anna"
1766,kt_5204690519_6305943659,,Samband stjórnendafélaga,Samband íslenskra sveitarfélaga,opinber,Sérfélög,2020-01-01,2023-09-30,2021-01-01,krónutala,,24000,kauptaxtar,úr texta,rikissattasemjari,samningur_1042.txt,greidd laun samkvæmt kauptöxtum á almennum vinnumarkaði. Mánaðarlaun hækka sem hér segir á samningstímanum: 1. janúar 2020: Hækka laun um kr. 17.000 kr. 1. apríl 2020: Hækka laun um kr. 24.000 kr. 1. janúar 2021: Hækka laun um kr. 24.000 kr. 1. janúar 2022: Hækka laun um kr. 25.000 kr. 1. janúar 2023: Tekur launatafla 5 gildi. Útgefin launatafla hverju sinni
1767,kt_5204693549_6305943659,,Samband stjórnendafélaga,"Samtök atvinnulífsins, SA",almennur,Sérfélög,2019-04-01,2022-11-01,2021-01-01,krónutala,,15750,almenn laun,úr texta,rikissattasemjari,samningur_1059.txt,"formi krónutöluhækkana á mánaðarlaun. Með mánaðarlaunum er átt við föst mánaðarlaun fyrir dagvinnu. Almenn hækkun mánaðarlauna fyrir fullt starf 1. apríl 2019: 17.000 kr. 1. apríl 2020: 18.000 kr. 1.janúar 2021: 15.750 kr. 1.janúar 2022: 17.250 kr. Kjaratengdir liðir kjarasamninga hækka um 2,5% á sömu dagsetningum, nema um annað hafi verið"
1764,kt_5204693549_5502930179,,Samband stjórnendafélaga,"Ríkissjóður, SNR",opinber,Sérfélög,2019-04-01,2023-03-31,2021-01-01,krónutala,,24000,launatafla,úr texta,rikissattasemjari,samningur_418.txt,kkanir Laun samkvæmt grein 1.1.1 hækki sem hér segir: 1. apríl 2019: 1. apríl 2020: Laun hækka um 17.000 kr. Laun hækka um 24.000 kr. fyrir launaflokka 1-30 og um 18.000 kr. fyrir hærri launaflokka. 1. janúar 2021: Laun hækka um 24.000 kr. fyrir launaflokka 1-30 og um 15.750 kr. fyrir hærri launaflokka. 1. janúar 2022: Laun hækka um 25.000 kr. fyrir launaflokka 1-30 og um 17.250 kr. fyrir hærri la
1866,kt_4201130480_6305943659,3,Sameyki,Isavia ohf.,opinber,BSRB,2020-01-01,2022-01-01,2021-01-01,krónutala,,15750,almenn laun,úr texta,rikissattasemjari,samningur_607.txt,", 1. apríl 2020, 1. janúar 2021 og 1. janúar 2022. Taxtahækkanir á samningstíma eru samtals 90.000 kr. Almennar launahækkanir á samningstímanum: 1. janúar 2020 17.000 kr. 1. apríl 2020 18.000 kr. 1. janúar 2021 15.750 kr 1. janúar 2022 17.250 kr. Kjaratengdir liðir kjarasamnings hækka um 2,5% á sömu dagsetningum nema um annað hafi verið s"
1862,kt_4404721099_5012002790,3,Sameyki,Orkuveita Reykjavíkur,opinber,BSRB,2019-04-01,2023-03-31,2021-01-01,krónutala,,24000,launatafla,úr texta,rikissattasemjari,samningur_596.txt,"rfarandi breytingum á samningstímanum: 1. apríl 2019 hækka laun um kr. 17.000, launatafla 1. 1. apríl 2020 hækka laun um kr. 24.000 samhliða breyttri tengingu starfsmats við launatöflu, launatafla 2 1. Janúar 2021 hækka laun um kr. 24.000, launatafla 3. 1. Janúar 2022 hækka laun um kr. 25.000, launatafla 4. Lágmarkslaun fyrir fullt starf, fullar 173,33 unnar stundir á mán"
1862,kt_4404721099_5012002790,3,Sameyki,Orkuveita Reykjavíkur,opinber,BSRB,2019-04-01,2023-03-31,2021-01-01,prósenta,2.5,,óskilgreint,úr texta,rikissattasemjari,samningur_596.txt,"na og stjórnenda. Af því leiðir að önnur laun kunna að vera breytileg frá einum tíma til annars þar sem forsendur að baki þeirra geta tekið breytingum, að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 2,5% þann 1. janúar 2021 og þann 1. janúar 2022. Bókun 5 Stefnumörkun vegna fræðslumála Aðilar eru sammála um að farið ve"
1861,kt_4811801139_4802696919,3,Sameyki,Heilsustofnun NLFÍ,,BSRB,2019-04-01,2023-03-31,2021-01-01,krónutala,,24000,launatafla,úr texta,rikissattasemjari,samningur_72.txt,"anir Laun samkvæmt grein 1.1.1 hækki sem hér segir: 1. apríl 2019: Laun hækka um 17.000 kr. 1. apríl 2020: Laun hækka um 24.000 kr. fyrir launaflokka 1-15 og um 18.000 kr. fyrir hærri launaflokka. 1. janúar 2021: Laun hækka um 24.000 kr. fyrir launaflokka 1-15 og um 15.750 kr. fyrir hærri launaflokka. 1. janúar 2022: Laun hækka um 25.000 kr. fyrir launaflokka 1-15 og um 17.250 kr, fyrir hærri laun"
1101,kt_4811801139_6302690759,3,Sameyki,Ás styrktarfélag,opinber,BSRB,2019-04-01,2023-03-01,2021-01-01,krónutala,,24000,launatafla,úr texta,rikissattasemjari,samningur_626.txt,"arandi breytingum á samningstímanum: 1. apríl 2019 hækka laun um kr. 17.000, launatafla 1. 1. apríl 2020 hækka laun um kr. 24.000 samhliða breyttri tengingu starfsmats við launatöflu, launatafla 2 1. janúar 2021 hækka laun um kr. 24.000, launatafla 3. 1. janúar 2022 hækka laun um kr. 25.000, launatatla 4. Ofangreind breyting er færð í launatöflur. Innágreiðsla eftir 1."
1101,kt_4811801139_6302690759,3,Sameyki,Ás styrktarfélag,opinber,BSRB,2019-04-01,2023-03-01,2021-01-01,prósenta,2.5,,óskilgreint,úr texta,rikissattasemjari,samningur_626.txt,"nna og stjórnenda. Af því leiðir að önnur laun kunna að vera breytileg frá einum tíma til annars þar sem forsendur að baki þeirra geta tekið breytingum, að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 2,5% þann 1. janúar 2021 og þann 1. janúar 2022. Síða 11 af 35 Bókun 5 Stefnumörkun vegna fræðslumála Aðilar eru sammála"
1093,kt_4811801139_5306060900,3,Sameyki,Félagsbústaðir hf.,,BSRB,2019-04-01,2023-09-01,2021-01-01,krónutala,,24000,launatafla,úr texta,rikissattasemjari,samningur_618.txt,lst og fellur þá úr gildi án frekari fyrirvara. 2. gr. Laun Laun samkvæmt grein 1.1.1 hækki sem hér segir: 1. apríl 2019: grunnlaun hækka um 17.000 kr. 1. apríl 2020: grunnlaun hækka um 24.000 kr. 1. janúar 2021: grunnlaun hækka um 24.000 kr. 1. janúar 2022: grunnlaun hækka um 25.000 kr. 1. janúar 2023 grunnlaun hækka um 19.000 kr. Sjá launatöflur í fylgiskjal
1068,stettarfelagstarfs_kt5509922719_f26455,3,Sameyki,Strætó bs.,opinber,BSRB,2019-04-01,2023-09-01,2021-01-01,krónutala,,24000,almenn laun,úr texta,rikissattasemjari,samningur_584.txt,. 2. gr. Launahækkanir Mánaðarlaun þeirra sem gegna fullu starfi hækka að grunnlaunum með eftirfarandi hætti: 1. apríl 2019 hækka grunnlaun um kr. 17.000 1. apríl 2020 hækka grunnlaun um kr. 24.000 1. janúar 2021 hækka grunnlaun um kr. 24.000 1. janúar 2022 hækka grunnlaun um kr. 25.000 1. janúar 2023 hækka grunnlaun um kr. 19.000 Ofangreind breyting er færð í
719,kt_4404721099_4909053630,3,Sameyki,"Ríkissjóður, SNR",opinber,BSRB,2019-04-01,2023-03-31,2021-01-01,krónutala,,24000,launatafla,úr texta,rikissattasemjari,samningur_440.txt,aun Laun samkvæmt grein 1.1.1 hækki sem hér segir: 1. apríl 2019: Laun hækka um 17.000 kr. 1. apríl 2020: Laun hækka um 24.000 kr. fyrir launaflokka 1-15 og um 18.000 kr. fyrir hærri launaflokka. 1. janúar 2021: Laun hækka um 24.000 kr. fyrir launaflokka 1-15 og um 15.750 kr. fyrir hærri launaflokka. 1. janúar 2022: Laun hækka um 25.000 kr. og fyrir launaflokka 1-15 og um 17.250 kr. fyrir hærri la
3,felagskipstjornarm_kt4202690649_2b1132,3,Sameyki,Samtök fyrirtækja í velferðarþjónustu,almennur,BSRB,2019-04-01,2023-03-01,2021-01-01,krónutala,,24000,launatafla,úr texta,rikissattasemjari,samningur_468.txt,anir Laun samkvæmt grein 1.1.1 hækki sem hér segir: 1. apríl 2019: Laun hækka um 17.000 kr. 1. apríl 2020: Laun hækka um 24.000 kr. fyrir launaflokka 1-15 og um 18.000 kr. fyrir hærri launaflokka. 1. janúar 2021: Laun hækka um 24.000 kr. fyrir launaflokka 1-15 og um 15.750 kr. fyrir hærri launaflokka. 1. janúar 2022: Laun hækka um 25.000 kr. fyrir launaflokka 1-15 og um 17.250 kr. fyrir hærri laun
1034,kt_6202693449_vinakotur,3,Sameyki,Vinakot ehf.,opinber,BSRB,2019-03-01,2023-03-01,2021-01-01,krónutala,,24000,launatafla,úr texta,rikissattasemjari,samningur_533.txt,sem taka eftirfarandi breytingum á samningstímanum: 1. mars 2019: Laun hækka um 17.000 kr. 1. apríl 2020: Laun hækka um 24.000 kr. fyrir launaflokka 1-15 og um 18.000 kr. fyrir hærri launaflokka. 1. janúar 2021: Laun hækka um 24.000 kr. fyrir launaflokka 1-15 og um 15.750 kr. fyrir hærri launaflokka. 1. janúar 2022: Laun hækka um 25.000 kr. og fyrir launaflokka 1-15 og um 17.250 kr. fyrir hærri la
712,kt_4811801139_5303180229,3,Sameyki,Ríkisútvarpið ohf.,,BSRB,2019-01-01,2022-12-01,2021-01-01,krónutala,,24000,kauptaxtar,úr texta,rikissattasemjari,samningur_165.txt,"taxtar gilda frá 1. janúar 2020, 1. apríl 2020, 1. janúar 2021 og 1. janúar 2022. Taxtahækkanir á samningstíma eru samtals 90.000 kr. Kauptaxtar 1. janúar 2020 17.000 kr. 1. apríl 2020 *24.000 kr. 1.janúar 2021 24.000 kr 1.janúar 2022 25.000 kr. Almenn hækkun mánaðalauna fyrir fullt starf 1. janúar 2020 17.000 kr. 1. apríl 2020 18.000 kr"
3204,kt_6505932009_4201062920,,Samiðnar,Landsvirkjun,,,2019-11-01,2022-11-01,2021-01-01,krónutala,,24000,kauptaxtar,úr texta,rikissattasemjari,samningur_930.txt,"ið kjarasamninga Landsvirkjunar og VM, RSÍ og Samiðnar. 2. gr. Launabreytingar Kauptaxtar kjarasamningsins hækka á samningstímabilinu sem hér segir: 1. apríl 2019 kr. 17.000 1. apríl 2020 kr. 24.000 1. janúar 2021 kr. 24.000 1. janúar 2022 kr. 25.000 Aðrir launaliðir kjarasamningsins hækka um 2,5% á sömu dagsetningum, nema um annað hafi verið"
2380,kt_6505932009_6405024520,26,Samiðnar,Meistarasamband byggingamanna,almennur,ASÍ,2019-04-01,2022-11-01,2021-01-01,krónutala,,15750,almenn laun,úr texta,rikissattasemjari,ca9c0b2e83decb66a492e046aa34967a.txt,"rmi krónutöluhækkana á mánaðarlaun. Með mánaðarlaunum er átt við föst mánaðarlaun fyrir dagvinnu. Almenn hækkun mánaðarlauna fyrir fullt starf: 1. apríl 2019: kr. 17.000 1. apríl 2020: kr. 18.000 1. janúar 2021: kr. 15.750 1. janúar 2022: kr. 17.250 Kjaratengdir liðir kjarasamningsins hækka um 2,5% á sömu dagsetningum, nema um annað hafi ve"
1771,kt_5502697679_6305943659,52,Samtök starfsmanna fjármálafyrirtækja,"Samtök atvinnulífsins, SA",almennur,Sérfélög,2019-04-01,2022-11-01,2021-01-01,krónutala,,24000,launatafla,úr texta,rikissattasemjari,samningur_1082.txt,3.235 171 489.594 502.865 512.818 526.092 536.046 542.682 546.000 Lágmarkslaun starfsheita Frá og með 1. Janúar 2021 er launatafla í heild felld út. Við taka lágmarkstaxtar starfsheita. Gildir frá 1. janúar 2021 (Laun $45.999 og lægri hækka um kr. 24.000.) Starfsheiti Lágmarkstaxti Nýliðar 392.055 Gjaldkerar og bankaritarar 419.990 Þjónustufulltrúar og ráðgjafar 472.285 Féhirðir 529.042 Sérfræðing
1771,kt_5502697679_6305943659,52,Samtök starfsmanna fjármálafyrirtækja,"Samtök atvinnulífsins, SA",almennur,Sérfélög,2019-04-01,2022-11-01,2021-01-01,krónutala,,79981,launatafla,úr texta,rikissattasemjari,samningur_1082.txt,"F) við Samtök atvinnulífsins (SA). 2. gr. Gr. 1.1. um mánaðarlaun orðist svo: Mánaðarlaun starfsmanns sem gegnir fullu starfi, fer skv. launatöflu sem fylgir samningi þessum. Launatafla fellur brott 1. Janúar 2021 en við taka lágmarkslaun fyrir tiltekin starfsheiti. Fæðingarstyrkur er kr. 79.981 frá 1. maí 2019. 3. gr. Hækkun mánaðarlauna Launahækkanir samningsins eru allar í formi krónutöluhækkan"
1771,kt_5502697679_6305943659,52,Samtök starfsmanna fjármálafyrirtækja,"Samtök atvinnulífsins, SA",almennur,Sérfélög,2019-04-01,2022-11-01,2021-01-01,krónutala,,15750,almenn laun,úr texta,rikissattasemjari,samningur_1082.txt,"formi krónutöluhækkana á mánaðarlaun. Með mánaðarlaunum er átt við föst mánaðarlaun fyrir dagvinnu. Almenn hækkun mánaðarlauna fyrir fullt starf 1. apríl 2019: 17.000 kr. 1. apríl 2020: — 18.000kr 1.janúar 2021: (15.750 kr. 1. janúar 2022: 17.250 kr. Kjaratengdir liðir kjarasamningsins hækka um 2,5% á sömu dagsetningum, nema um annað hafi ve"
930,kt_4603690749_6305943659,75,Sjómannafélag Íslands,"Ríkissjóður, SNR, Landhelgisgæsla Íslands",almennur,ASÍ,2019-04-01,2023-03-31,2021-01-01,krónutala,,24000,launatafla,úr texta,rikissattasemjari,samningur_379.txt,. gr. Launahækkanir Laun samkvæmt grein 1.1.1 hækki sem hér segir: 1. apríl 2019: Laun hækka um 17.000 kr. 1. apríl 2020: Laun hækka um 24.000 kr. fyrir launaflokka 1-15 og um 18.000 kr. fyrir hærri 1.janúar 2021: — Laun hækka um 24.000 kr. fyrir launaflokka 1-15 og um 15.750 kr. fyrir hærri 1.janúar 2022: — Laun hækka um 25.000 kr. og fyrir launaflokka 1-15 og um 17.250 kr. fyrir hærri launaflokk
928,kt_5702691359_5502930179,47,Sjómannafélagið Íslands,"Ríkissjóður, SNR",opinber,Sérfélög,2019-04-01,2023-03-01,2021-01-01,krónutala,,24000,launatafla,úr texta,rikissattasemjari,samningur_376.txt,. gr. Launahækkanir Laun samkvæmt grein 1.1.1 hækki sem hér segir: 1. apríl 2019: Laun hækka um 17.000 kr. 1. apríl 2020: Laun hækka um 24.000 kr. fyrir launaflokka 1-15 og um 18.000 kr. fyrir hærri 1.janúar 2021: — Laun hækka um 24.000 kr. fyrir launaflokka 1-15 og um 15.750 kr. fyrir hærri 1.janúar 2022: — Laun hækka um 25.000 kr. og fyrir launaflokka 1-15 og um 17.250 kr. fyrir hærri launaflokk
1005,kt_6504693159_5502930179,4,Sjúkraliðafélag Íslands,"Ríkissjóður, SNR",opinber,BSRB,2019-04-01,2023-03-01,2021-01-01,krónutala,,24000,launatafla,úr texta,rikissattasemjari,samningur_495.txt,anir Laun samkvæmt grein 1.1.1 hækki sem hér segir: 1. apríl 2019: Laun hækka um 17.000 kr. 1. apríl 2020: Laun hækka um 24.000 kr. fyrir launaflokka 1-13 og um 18.000 kr. fyrir hærri launaflokka. 1. janúar 2021: Laun hækka um 24.000 kr. fyrir launaflokka 1-13 og um 15.750 kr. fyrir hærri launaflokka. 1.janúar 2022: — Laun hækka um 25.000 kr. fyrir launaflokka 1-13 (1-25 í breyttri launatöflu sjá 
999,kt_4105032040_5203080160,4,Sjúkraliðafélag Íslands,Samtök fyrirtækja í velferðarþjónustu,almennur,BSRB,2019-04-01,2023-03-01,2021-01-01,krónutala,,24000,launatafla,úr texta,rikissattasemjari,samningur_489.txt,r Laun samkvæmt grein 1.1.3 hækki sem hér segir: 1. apríl 2019: Laun hækka um 17.000 kr. . 1. apríl 2020: Laun hækka um 24.000 kr. fyrir launaflokka 1-13 og um 18.000 kr. fyrir hærri launaflokka. 1.janúar 2021: — Laun hækka um 24.000 kr. fyrir launaflokka 1-13 og um 15.750 kr. fyrir hærri launaflokka. 1.janúar 2022: — Laun hækka um 25.000 kr. fyrir launaflokka 1-13 (1-25 í breyttri launatöflu sjá 
528,kt_6504693159_5502696649,4,Sjúkraliðafélag Íslands,Reykjavíkurborg,opinber,BSRB,2019-04-01,2023-03-01,2021-01-01,krónutala,,24000,launatafla,úr texta,rikissattasemjari,samningur_1028.txt,"u greidd skv. meðfylgjandi launatöflum. 1. apríl 2019 hækka laun um kr. 17.000, launatafla 1. 1. apríl 2020 hækka laun um kr. 24.000 samhliða breyttri tengingu starfsmats við launatöflu, launatafla 2 1. janúar 2021 hækka laun um kr. 24.000, launatafla 3. 1. janúar 2022 hækka laun um kr. 25.000, launatafla 4. 1.1.2 Útreikningur á broti úr mánaðarlaunum Brot úr mánaðarlaun"
